date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:56:52	578787/578787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22631804fe-8d4e3%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/plugins.js	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/plugins.js	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:53	1362/1362	---M--	200	added ('OK')	image/png	etag:%22631804e5-552%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_sprite.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_sprite.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:57	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22631804e3-56e8d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.svg?v=4.4.0	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont93e3.svg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:57	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22631804e6-19a7%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_loading.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_loading.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:58	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:56:57%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/blank.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/blank.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:59	81284/81284	---M--	200	added ('OK')	font/woff	etag:%22631804e4-13d84%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.woff?v=4.4.0	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont93e3.woff	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:59	1003/1003	---M--	200	added ('OK')	image/png	etag:%22631804e5-3eb%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_overlay.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_overlay.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:00	6553/6553	---M--	200	added ('OK')	image/png	etag:%22631804e5-1999%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_sprite@2x.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_sprite@2x.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:01	3184/3184	---M--	200	added ('OK')	image/png	etag:%22631804fd-c70%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/prev.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/prev.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:01	7303/7303	---M--	200	added ('OK')	image/gif	etag:%22631804fc-1c87%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/loading.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/loading.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:02	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22631804e6-36a0%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_loading@2x.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/fancybox_loading@2x.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:02	3193/3193	---M--	200	added ('OK')	image/png	etag:%22631804fc-c79%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/next.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/next.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:02	2949/2949	---M--	200	added ('OK')	image/png	etag:%22631804fd-b85%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/close.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/close.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:03	4224/4224	---M--	200	added ('OK')	image/png	etag:%22631804fc-1080%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/prev@2x.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/prev@2x.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:03	4235/4235	---M--	200	added ('OK')	image/png	etag:%22631804fc-108b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/next@2x.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/next@2x.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:04	3097/3097	---M--	200	added ('OK')	image/png	etag:%22631804fc-c19%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/close@2x.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/close@2x.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:04	18134/18134	---M--	200	added ('OK')	image/gif	etag:%22631804fc-46d6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/loading@2x.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/nivo/loading@2x.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:04	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%22631804e4-21bdc%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont93e3.ttf	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:06	700/700	---MC-	200	added ('OK')	text/css	date:Thu,%2016%20Feb%202023%2010:57:04%20GMT	https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic&subset=latin	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/fonts.googleapis.com/css5e1f.css	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:05%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/ajax-loader.gif	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/ajax-loader.gif	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:06%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.eot	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.eot	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:06%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.eot?	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slickd41d.eot	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:06%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.woff	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.woff	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:07%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.ttf	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.ttf	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2010:57:07%20GMT	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.svg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/fonts/slick.svg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:57:08	154/154	---M--	200	added ('OK')	image/png	etag:%22631804f6-9a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/drop-icon.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/drop-icon.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:08	1114/1114	---M--	200	added ('OK')	image/png	etag:%22631804eb-45a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/search-bgsb.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/search-bgsb.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:18	96744/96744	---M--	200	added ('OK')	image/jpeg	etag:%22631804e8-179e8%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/hero-bg.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/hero-bg.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:18	45305/45305	---M--	200	added ('OK')	image/jpeg	etag:%22631804f0-b0f9%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/user-hero-bg.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/user-hero-bg.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:33	157954/157954	---M--	200	added ('OK')	image/jpeg	etag:%22631804ea-26902%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/celeb-hero-single.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/celeb-hero-single.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:35	93421/93421	---M--	200	added ('OK')	image/jpeg	etag:%22631804e7-16ced%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/error-bg.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/error-bg.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:36	94939/94939	---M--	200	added ('OK')	image/jpeg	etag:%22631804ed-172db%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider-bg.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider-bg.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:36	259/259	---M--	200	added ('OK')	image/png	etag:%22631804f3-103%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/topsearch.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/topsearch.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:37	177/177	---M--	200	added ('OK')	image/png	etag:%22631804e9-b1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/search-bg.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/search-bg.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:44	48143/48143	---M--	200	added ('OK')	image/jpeg	etag:%22631804f4-bc0f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ft-bg.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ft-bg.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:57:47	58150/58150	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-e326%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/poster1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/poster1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:57:51	44534/44534	---M--	200	added ('OK')	image/jpeg	etag:%22631804f1-adf6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:07	92514/92514	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-16962%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it3.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:07	106220/106220	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-19eec%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:10	17277/17277	---M--	200	added ('OK')	image/jpeg	etag:%22631804f5-437d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it4.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:11	21300/21300	---M--	200	added ('OK')	image/jpeg	etag:%22631804f6-5334%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it5.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:13	15030/15030	---M--	200	added ('OK')	image/jpeg	etag:%22631804f4-3ab6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it6.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:14	18507/18507	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-484b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it7.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it7.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:18	24796/24796	---M--	200	added ('OK')	image/jpeg	etag:%22631804ec-60dc%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it8.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it8.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:18	286565/286565	---M--	200	added ('OK')	image/jpeg	etag:%22631804eb-45f65%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider-bg2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider-bg2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/style.css)
18:58:18	3162/3162	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-c5a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv21.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv21.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:19	26122/26122	---M--	200	added ('OK')	image/jpeg	etag:%22631804ec-660a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it9.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it9.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:19	2434/2434	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-982%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv22.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv22.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:19	2875/2875	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-b3b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv23.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv23.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:19	2303/2303	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-8ff%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv24.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv24.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2.html)
18:58:20	5352/5352	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-14e8%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:21	8973/8973	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-230d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv3.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:22	16531/16531	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-4093%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:23	13430/13430	---M--	200	added ('OK')	image/jpeg	etag:%22631804f6-3476%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv4.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:23	7488/7488	---M--	200	added ('OK')	image/jpeg	etag:%22631804f5-1d40%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv5.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:24	8512/8512	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-2140%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it10.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it10.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:27	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-2558%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it12.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it12.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:27	9096/9096	---M--	200	added ('OK')	image/jpeg	etag:%22631804f5-2388%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item9.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item9.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:28	24604/24604	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-601c%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it11.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-it11.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:29	9102/9102	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-238e%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item10.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item10.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:29	9003/9003	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-232b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item12.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item12.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
18:58:30	14670/14670	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-394e%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item11.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item11.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid.html)
